KDKAB	NAMAKAB	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	DAK_LK	DAK_PR	DAK
7309	MAROS	730910	CENRANA	7309102007	CENRANA BARU	1218	1284	2502
7309	MAROS	730911	TOMPO BULU	7309112001	TOMPO BULU	2795	2891	5686
7309	MAROS	730911	TOMPO BULU	7309112002	BENTENG GAJAH	804	805	1609
7309	MAROS	730911	TOMPO BULU	7309112003	BONTO MANAI	1339	1362	2701
7309	MAROS	730911	TOMPO BULU	7309112004	BONTO SOMBA	739	675	1414
7309	MAROS	730911	TOMPO BULU	7309112005	TODDOLIMAE	1423	1574	2997
7309	MAROS	730911	TOMPO BULU	7309112006	PUCAK	1588	1553	3141
7309	MAROS	730911	TOMPO BULU	7309112007	BONTOMATINGGI	963	941	1904
7309	MAROS	730911	TOMPO BULU	7309112008	BONTO MANURUNG	1041	1026	2067
7309	MAROS	730912	LAU	7309121001	ALLEPOLEA	6705	6627	13332
7309	MAROS	730912	LAU	7309121002	MACCINI BAJI	5049	5204	10253
7309	MAROS	730912	LAU	7309121003	SOREANG	2506	2622	5128
7309	MAROS	730912	LAU	7309121004	MATTIRO DECENG	1124	1259	2383
7309	MAROS	730912	LAU	7309122005	MARRANNU	1606	1729	3335
7309	MAROS	730912	LAU	7309122006	BONTO MARANNU	2263	2322	4585
7309	MAROS	730913	MONCONGLOE	7309132001	MONCONGLOE	1905	1920	3825
7309	MAROS	730913	MONCONGLOE	7309132002	MONCONGLOE BULU	2237	2086	4323
7309	MAROS	730913	MONCONGLOE	7309132003	MONCONGLOE LAPPAR	2998	2892	5890
7309	MAROS	730913	MONCONGLOE	7309132004	BONTO BUNGA	770	767	1537
7309	MAROS	730913	MONCONGLOE	7309132005	BONTO MARANNU	1452	1577	3029
7309	MAROS	730914	TURIKALE	7309141001	PETTUADAE	5145	5186	10331
7309	MAROS	730914	TURIKALE	7309141002	BORI BELLAYA	3168	3168	6336
7309	MAROS	730914	TURIKALE	7309141003	ALLIRITENGAE	3491	3545	7036
7309	MAROS	730914	TURIKALE	7309141004	TURIKALE	4757	4834	9591
7309	MAROS	730914	TURIKALE	7309141005	TAROADA	6197	6075	12272
7309	MAROS	730914	TURIKALE	7309141006	R A Y A	2646	2689	5335
7309	MAROS	730914	TURIKALE	7309141007	ADATONGENG	5205	5558	10763
7308	BONE	730801	BONTOCANI	7308011001	KAHU	778	785	1563
7308	BONE	730801	BONTOCANI	7308012002	WATANGCANI	1198	1252	2450
7308	BONE	730801	BONTOCANI	7308012003	PATTUKU	888	834	1722
7308	BONE	730801	BONTOCANI	7308012004	BONTOJAI	1286	1289	2575
7308	BONE	730801	BONTOCANI	7308012005	BANA	1361	1378	2739
7308	BONE	730801	BONTOCANI	7308012006	PAMMUSURE	793	798	1591
7308	BONE	730801	BONTOCANI	7308012007	LANGI	1264	1303	2567
7308	BONE	730801	BONTOCANI	7308012008	ERE CINNONG	670	636	1306
7308	BONE	730801	BONTOCANI	7308012009	BULUSIRUA	1046	1034	2080
7308	BONE	730801	BONTOCANI	7308012010	LAMONCONG	211	226	437
7308	BONE	730801	BONTOCANI	7308012011	MATTIRO WALIE	498	485	983
7308	BONE	730802	KAHU	7308021001	PALATTAE	1537	1622	3159
7308	BONE	730802	KAHU	7308022002	NUSA	899	934	1833
7308	BONE	730802	KAHU	7308022003	PASAKA	1358	1470	2828
7308	BONE	730802	KAHU	7308022004	LABUAJA	1030	1045	2075
7308	BONE	730802	KAHU	7308022005	CAKKELA	742	788	1530
7308	BONE	730802	KAHU	7308022006	BALLE	824	876	1700
7308	BONE	730802	KAHU	7308022007	MATAJANG	708	714	1422
7308	BONE	730802	KAHU	7308022008	CENRANA	1300	1303	2603
7308	BONE	730802	KAHU	7308022009	SANREGO	2124	2333	4457
7308	BONE	730802	KAHU	7308022010	BIRU	2121	2268	4389
7308	BONE	730802	KAHU	7308022011	PALAKKA	1667	1812	3479
7308	BONE	730802	KAHU	7308022012	TOMPONG PATU	1911	2012	3923
7308	BONE	730802	KAHU	7308022013	HULO	1346	1522	2868
7308	BONE	730802	KAHU	7308022014	CAMMILO	666	711	1377
7308	BONE	730802	KAHU	7308022015	CARIMA	550	634	1184
7308	BONE	730802	KAHU	7308022016	MATTOANGING	312	337	649
7308	BONE	730802	KAHU	7308022017	ARALLAE	1097	1096	2193
7308	BONE	730802	KAHU	7308022018	BONTO PADANG	915	982	1897
7308	BONE	730802	KAHU	7308022019	LALEPO	517	510	1027
7308	BONE	730802	KAHU	7308022020	MAGGENRAN	689	740	1429
7308	BONE	730803	KAJUARA	7308031001	AWANG TANGKA	867	1088	1955
7308	BONE	730803	KAJUARA	7308032002	RAJA	1325	1323	2648
7308	BONE	730803	KAJUARA	7308032003	ABBUMPUNGENG	869	848	1717
7308	BONE	730803	KAJUARA	7308032004	BULU TANAH	1210	1242	2452
7308	BONE	730803	KAJUARA	7308032005	GONA	1846	2020	3866
7308	BONE	730803	KAJUARA	7308032006	BUARENG	1043	1085	2128
7308	BONE	730803	KAJUARA	7308032007	POLEWALI	712	736	1448
7308	BONE	730803	KAJUARA	7308032008	PADAELO	665	760	1425
7308	BONE	730803	KAJUARA	7308032010	TARASU	1911	1871	3782
7308	BONE	730803	KAJUARA	7308032011	LEMO	1081	1121	2202
7308	BONE	730803	KAJUARA	7308032012	KALERO	1784	1722	3506
7308	BONE	730803	KAJUARA	7308032013	LAPPA BOSSE	1499	1463	2962
7308	BONE	730803	KAJUARA	7308032014	WAETUO2	954	1030	1984
7308	BONE	730803	KAJUARA	7308032015	PUDE	1580	1631	3211
7308	BONE	730803	KAJUARA	7308032017	MASSANGKAE	1369	1388	2757
7308	BONE	730803	KAJUARA	7308032018	MALLAHAE	637	689	1326
7308	BONE	730803	KAJUARA	7308032019		731	771	1502
7308	BONE	730803	KAJUARA	7308032020		457	538	995
7308	BONE	730804	SALOMEKKO	7308041001	PANCAITANA	1383	1495	2878
7308	BONE	730804	SALOMEKKO	7308042002	MALIMONGENG	1815	1847	3662
7308	BONE	730804	SALOMEKKO	7308042003	MANERA	822	797	1619
7308	BONE	730804	SALOMEKKO	7308042004	ULU BALANG	1514	1483	2997
7308	BONE	730804	SALOMEKKO	7308042005	GATTARENG	1960	1970	3930
7308	BONE	730804	SALOMEKKO	7308042006	BELLU	798	827	1625
7308	BONE	730804	SALOMEKKO	7308042007	TEBBA	602	651	1253
7308	BONE	730804	SALOMEKKO	7308042008	MAPPATOBA	1044	1139	2183
7308	BONE	730805	TONRA	7308052001	BULU-BULU	1977	2081	4058
7308	BONE	730805	TONRA	7308052002	GARECCING	566	576	1142
7308	BONE	730805	TONRA	7308052003	BICCOING	912	891	1803
7308	BONE	730805	TONRA	7308052004	UJUNGE	362	441	803
7308	BONE	730805	TONRA	7308052005	LIBURENG	659	727	1386
7308	BONE	730805	TONRA	7308052006	RAPPA	451	472	923
7308	BONE	730805	TONRA	7308052007	BACU	467	536	1003
7308	BONE	730805	TONRA	7308052008	MUARA	365	409	774
7308	BONE	730805	TONRA	7308052009	BONEPUTE	344	366	710
7308	BONE	730805	TONRA	7308052010	PADATUO	917	961	1878
7308	BONE	730805	TONRA	7308052011	SAMAENRE	589	588	1177
7308	BONE	730806	LIBURENG	7308061001	TANABATUE	1722	1771	3493
7308	BONE	730806	LIBURENG	7308062002	TOMPOBULU	624	614	1238
7308	BONE	730806	LIBURENG	7308062003	TAPPALE	1186	1209	2395
7308	BONE	730806	LIBURENG	7308062004	POLEWALI	752	782	1534
7308	BONE	730806	LIBURENG	7308062005	PITUMPIDANGE	1387	1380	2767
7308	BONE	730806	LIBURENG	7308062006	BUNE	1171	1241	2412
7308	BONE	730806	LIBURENG	7308062007	SWADAYA	549	563	1112
7308	BONE	730806	LIBURENG	7308062008	BINUANG	809	855	1664
7308	BONE	730806	LIBURENG	7308062009	MALLINRUN	1349	1343	2692
7308	BONE	730806	LIBURENG	7308062010	CEPPAGA	1168	1170	2338
7308	BONE	730806	LIBURENG	7308062011	BARINGENG	713	738	1451
7308	BONE	730806	LIBURENG	7308062012	MARIO	790	849	1639
7308	BONE	730806	LIBURENG	7308062013	WANUAWARU	1097	1141	2238
7308	BONE	730806	LIBURENG	7308062014	MATTIROWALIE	920	935	1855
7308	BONE	730806	LIBURENG	7308062015	POLEONRO	766	749	1515
7308	BONE	730806	LIBURENG	7308062016	MATTIRO BULU	820	822	1642
7308	BONE	730806	LIBURENG	7308062017	MATTIRO DECENG	466	536	1002
7308	BONE	730806	LIBURENG	7308062018	SUWA	684	640	1324
7308	BONE	730806	LIBURENG	7308062019	LABURASSE	640	658	1298
7308	BONE	730806	LIBURENG	7308062020	PONRE-PONPONRE	880	950	1830
7308	BONE	730807	MARE	7308071001	PADAELO	810	833	1643
7308	BONE	730807	MARE	7308072002	MATTIRO WALIE	487	431	918
7308	BONE	730807	MARE	7308072003	MARIO	1114	1159	2273
7308	BONE	730807	MARE	7308072004	UJUNG SALANGKETO	803	818	1621
7308	BONE	730807	MARE	7308072005	TELLU BOCCOE	757	894	1651
7308	BONE	730807	MARE	7308072006	MATTAMPA WALIE	615	652	1267
7308	BONE	730807	MARE	7308072007	UJUNG TANAH	1249	1317	2566
7308	BONE	730807	MARE	7308072008	SUMALING	759	779	1538
7308	BONE	730807	MARE	7308072009	TELLONGENG	1484	1416	2900
7308	BONE	730807	MARE	7308072010	DATA	487	503	990
7308	BONE	730807	MARE	7308072011	BATU GADING	1226	1201	2427
7308	BONE	730807	MARE	7308072012	CEGE	665	720	1385
7308	BONE	730807	MARE	7308072013	KADAI	793	855	1648
7308	BONE	730807	MARE	7308072014	LAKUKANG	742	841	1583
7308	BONE	730807	MARE	7308072015	PATTIRO	713	760	1473
7308	BONE	730807	MARE	7308072016	LAPASA	835	878	1713
7308	BONE	730807	MARE	7308072017	KARELLA	557	603	1160
7308	BONE	730807	MARE	7308072018	LAPPA UPANG	739	693	1432
7308	BONE	730808	SIBULUE	7308081001	MAROANGING	1160	1377	2537
7308	BONE	730808	SIBULUE	7308082002	PATTIRO BAJO	714	909	1623
7308	BONE	730808	SIBULUE	7308082003	MASSENRENGPULU	802	920	1722
7308	BONE	730808	SIBULUE	7308082004	TUNRENG TELLUE	930	1066	1996
7308	BONE	730808	SIBULUE	7308082005	POLEWALI	729	707	1436
7308	BONE	730808	SIBULUE	7308082006	TADANG PALIE	810	969	1779
7308	BONE	730808	SIBULUE	7308082007	CINNONG	930	1063	1993
7308	BONE	730808	SIBULUE	7308082008	MALLUSE TASI	1070	1193	2263
7308	BONE	730808	SIBULUE	7308082009	PAKKASALO	964	1146	2110
7308	BONE	730808	SIBULUE	7308082010	PATTIRO SOMPE	1791	1832	3623
7308	BONE	730808	SIBULUE	7308082011	AJANG PULU	504	585	1089
7308	BONE	730808	SIBULUE	7308082012	SUMPANG MINANGAE	912	981	1893
7308	BONE	730808	SIBULUE	7308082013	MABBIRING	643	704	1347
7308	BONE	730808	SIBULUE	7308082014	PASAKA	1161	1264	2425
7308	BONE	730808	SIBULUE	7308082015	KALIBONG	784	822	1606
7308	BONE	730808	SIBULUE	7308082016	PATTIRO RIOLO	1546	1656	3202
7308	BONE	730808	SIBULUE	7308082017	LETTE TANAH	785	896	1681
7308	BONE	730808	SIBULUE	7308082018	MANAJENG	993	1058	2051
7308	BONE	730808	SIBULUE	7308082019	BULIE	483	543	1026
7308	BONE	730808	SIBULUE	7308082020	BALIENG TOA	1158	1169	2327
7308	BONE	730809	BAREBBO	7308092001	BACU	609	622	1231
7308	BONE	730809	BAREBBO	7308092002	LAMPOKO	871	940	1811
7308	BONE	730809	BAREBBO	7308092003	CONGKO	726	812	1538
7308	BONE	730809	BAREBBO	7308092004	WOLLANGI	397	461	858
7308	BONE	730809	BAREBBO	7308092005	PARIPPUNG	575	674	1249
7308	BONE	730809	BAREBBO	7308092006	APALA	1608	1676	3284
7308	BONE	730809	BAREBBO	7308092007	BAREBBO	984	1057	2041
7308	BONE	730809	BAREBBO	7308092009	KADING	1984	2138	4122
7308	BONE	730809	BAREBBO	7308092010	KAJAOLALIDDONG	914	1023	1937
7308	BONE	730809	BAREBBO	7308092011	SAMAELO	842	1009	1851
7308	BONE	730809	BAREBBO	7308092012	CORAWALIE	1271	1361	2632
7308	BONE	730809	BAREBBO	7308092013	TALUNGENG	661	761	1422
7308	BONE	730809	BAREBBO	7308092014	WATU	1449	1526	2975
7308	BONE	730809	BAREBBO	7308092015	CINGKANG	319	318	637
7308	BONE	730809	BAREBBO	7308092016	CINNONG	285	326	611
7308	BONE	730809	BAREBBO	7308092017	CEMPANIGA	327	336	663
7308	BONE	730809	BAREBBO	7308092018	SUGIALE	730	797	1527
7308	BONE	730809	BAREBBO	7308092019		1165	1295	2460
7308	BONE	730810	CINA	7308101001	TANETE	1671	1859	3530
7308	BONE	730810	CINA	7308102002	ARASOE	1982	2002	3984
7308	BONE	730810	CINA	7308102003	TANETE HARAPAN	870	935	1805
7308	BONE	730810	CINA	7308102004	LOMPU	1331	1382	2713
7308	BONE	730810	CINA	7308102005	WELENRENG	1634	1786	3420
7308	BONE	730810	CINA	7308102006	AJANGPULU	1045	1143	2188
7308	BONE	730810	CINA	7308102007	PADANG LO	729	836	1565
7308	BONE	730810	CINA	7308102008	ABBUMPUNGENG	1640	1611	3251
7308	BONE	730810	CINA	7308102009	KAWERANG	1098	1100	2198
7308	BONE	730810	CINA	7308102010	AWO	1154	1165	2319
7308	BONE	730810	CINA	7308102011	KANCO	600	652	1252
7308	BONE	730810	CINA	7308102012	CINENNUNG	1201	1282	2483
7308	BONE	730811	PONRE	7308112001	MAPPESANGKA	1550	1668	3218
7308	BONE	730811	PONRE	7308112002	SALEBBA	641	710	1351
7308	BONE	730811	PONRE	7308112003	MATTAMPAE	646	661	1307
7308	BONE	730811	PONRE	7308112004	PATTIMPA	1593	1661	3254
7308	BONE	730811	PONRE	7308112005	TELLU BOCCOE	1086	1112	2198
7308	BONE	730811	PONRE	7308112006	TURU ADAE	924	943	1867
7308	BONE	730811	PONRE	7308112007	SALAMPE	437	439	876
7308	BONE	730811	PONRE	7308112008	POLEONRO	534	540	1074
7308	BONE	730811	PONRE	7308112009	BOLLI	1206	1244	2450
7308	BONE	730812	LAPPARIAJA	7308122001	MATTAMPA WALIE	2071	2117	4188
7308	BONE	730812	LAPPARIAJA	7308122002	LILI RIATTANG	2173	2079	4252
7308	BONE	730812	LAPPARIAJA	7308122003	SENGENG PALIE	1997	2040	4037
7308	BONE	730812	LAPPARIAJA	7308122004	TENRI PAKKUA	2005	2024	4029
7308	BONE	730812	LAPPARIAJA	7308122005	PATANGKAI	2032	2083	4115
7308	BONE	730812	LAPPARIAJA	7308122006	UJUNG LAMURU	1755	1900	3655
7308	BONE	730812	LAPPARIAJA	7308122007	PATTUKU LIMPOE	2102	2116	4218
7308	BONE	730812	LAPPARIAJA	7308122008	WAEKECCEE	1322	1377	2699
7308	BONE	730812	LAPPARIAJA	7308122009	TONRONGE	1509	1521	3030
7308	BONE	730813	LAMURU	7308131001	LALEBATA	1039	1161	2200
7308	BONE	730813	LAMURU	7308132002	MATTAMPA WALIE	1303	1440	2743
7308	BONE	730813	LAMURU	7308132003	POLEONRO	987	1049	2036
7308	BONE	730813	LAMURU	7308132004	SENGENG PALIE	1075	1144	2219
7308	BONE	730813	LAMURU	7308132005	MATTAMPA BULU	2014	2115	4129
7308	BONE	730813	LAMURU	7308132006	TURUCINNAE	1857	1945	3802
7308	BONE	730813	LAMURU	7308132007	SEBERANG	738	883	1621
7308	BONE	730813	LAMURU	7308132008	MASSENRENPULU	1582	1547	3129
7308	BONE	730813	LAMURU	7308132009	MAMMINASAE	1107	1188	2295
7308	BONE	730813	LAMURU	7308132010	PADAELO	962	885	1847
7308	BONE	730813	LAMURU	7308132011	BARUGAE	1012	1087	2099
7308	BONE	730813	LAMURU	7308132012	BARAKKAE	1272	1285	2557
7308	BONE	730814	ULAWENG	7308141001	CINNONG	758	847	1605
7308	BONE	730814	ULAWENG	7308142002	LILINA AJANGALE	1726	1695	3421
7308	BONE	730814	ULAWENG	7308142003	CANI SIRENRENG	1255	1281	2536
7308	BONE	730814	ULAWENG	7308142004	ULAWENG CINNONG	1573	1709	3282
7308	BONE	730814	ULAWENG	7308142005	PALLAWA RUKKA	613	679	1292
7308	BONE	730814	ULAWENG	7308142006	JOMPIE	723	831	1554
7308	BONE	730814	ULAWENG	7308142007	SAPPE WALIE	1319	1420	2739
7308	BONE	730814	ULAWENG	7308142008	LAMAKKARASENG	659	705	1364
7308	BONE	730814	ULAWENG	7308142009	MULA MENREE	1156	1197	2353
7308	BONE	730814	ULAWENG	7308142010	TEAMUSU	1591	1731	3322
7308	BONE	730814	ULAWENG	7308142011	TEA MALALA	560	616	1176
7308	BONE	730814	ULAWENG	7308142012	GALUNG	834	883	1717
7308	BONE	730814	ULAWENG	7308142013	TADANG PALIE	672	805	1477
7308	BONE	730814	ULAWENG	7308142014	TIMUSU	806	842	1648
7308	BONE	730814	ULAWENG	7308142015	MANURUNGE	1386	1443	2829
7308	BONE	730815	PALAKKA	7308152001	CINENNUNG	840	985	1825
7308	BONE	730815	PALAKKA	7308152002	SIAME	671	776	1447
7308	BONE	730815	PALAKKA	7308152003	PASEMPE	1262	1418	2680
7308	BONE	730815	PALAKKA	7308152004	URENG	618	713	1331
7308	BONE	730815	PALAKKA	7308152005	USA	1039	1137	2176
7308	BONE	730815	PALAKKA	7308152006	MICO	1225	1267	2492
7308	BONE	730815	PALAKKA	7308152007	BAINANG	640	706	1346
7308	BONE	730815	PALAKKA	7308152008	PASSIPPO	993	1003	1996
7308	BONE	730815	PALAKKA	7308152009	TANAH TENGA	781	803	1584
7308	BONE	730815	PALAKKA	7308152010	TIRONG	991	1041	2032
7308	BONE	730815	PALAKKA	7308152011	MATTANETE BUA	784	878	1662
7308	BONE	730815	PALAKKA	7308152012	MADURI	447	440	887
7308	BONE	730815	PALAKKA	7308152013	MELLE	1095	1171	2266
7308	BONE	730815	PALAKKA	7308152014	LEMO APE	1168	1305	2473
7308	BONE	730815	PALAKKA	7308152015	PANYILI	712	812	1524
7308	BONE	730816	AWANGPONE	7308161001	MACCOPE	1194	1269	2463
7308	BONE	730816	AWANGPONE	7308162002	CAREBBU	1605	1764	3369
7308	BONE	730816	AWANGPONE	7308162003	CUMPIGA	633	729	1362
7308	BONE	730816	AWANGPONE	7308162004	PACCING	1479	1639	3118
7308	BONE	730816	AWANGPONE	7308162005	LETTEKKO	856	919	1775
7308	BONE	730816	AWANGPONE	7308162006	MATUJU	802	938	1740
7308	BONE	730816	AWANGPONE	7308162007	UNRA	958	1100	2058
7308	BONE	730816	AWANGPONE	7308162008	KADING	936	1082	2018
7308	BONE	730816	AWANGPONE	7308162009	MALLARI	1448	1591	3039
7308	BONE	730816	AWANGPONE	7308162010	KAJUARA	840	896	1736
7308	BONE	730816	AWANGPONE	7308162011	JALING	1434	1504	2938
7308	BONE	730816	AWANGPONE	7308162012	BULUMPAREE	666	752	1418
7308	BONE	730816	AWANGPONE	7308162013	ABBANUANG	808	916	1724
7308	BONE	730816	AWANGPONE	7308162014	LAPPO ASE	1470	1675	3145
7308	BONE	730816	AWANGPONE	7308162015	AWO LAGADING	558	617	1175
7308	BONE	730816	AWANGPONE	7308162016	CARI GADING	647	671	1318
7308	BONE	730816	AWANGPONE	7308162017	CAKKE BONE	536	609	1145
7308	BONE	730816	AWANGPONE	7308162018	MAPPALO ULAWENG	491	496	987
7308	BONE	730817	TELLU SIATTINGE	7308171001	OTTING	1336	1476	2812
7308	BONE	730817	TELLU SIATTINGE	7308171002	TOKASENG	1224	1357	2581
7308	BONE	730817	TELLU SIATTINGE	7308172003	PALONGKI	1280	1413	2693
7308	BONE	730817	TELLU SIATTINGE	7308172004	TAJONG	1312	1366	2678
7308	BONE	730817	TELLU SIATTINGE	7308172005	ULO	3328	3501	6829
7308	BONE	730817	TELLU SIATTINGE	7308172006	LANCA	1205	1325	2530
7308	BONE	730817	TELLU SIATTINGE	7308172007	ITTERUNG	1723	1968	3691
7308	BONE	730817	TELLU SIATTINGE	7308172008	MATTOANGING	1316	1376	2692
7308	BONE	730817	TELLU SIATTINGE	7308172009	LAMURU	3240	3612	6852
7308	BONE	730817	TELLU SIATTINGE	7308172010	WAJI	1845	2036	3881
7308	BONE	730817	TELLU SIATTINGE	7308172011	AJJALIRENG	857	977	1834
7308	BONE	730817	TELLU SIATTINGE	7308172012	SIJELLING	1875	1992	3867
7308	BONE	730817	TELLU SIATTINGE	7308172013	LEA	1116	1216	2332
7308	BONE	730817	TELLU SIATTINGE	7308172014	PADAIDI	890	1012	1902
7308	BONE	730817	TELLU SIATTINGE	7308172015	PONGKA	946	980	1926
7308	BONE	730817	TELLU SIATTINGE	7308172016	LAPPAE	708	839	1547
7308	BONE	730817	TELLU SIATTINGE	7308172017	PATANGNGA	1117	1174	2291
7308	BONE	730818	AJANGALE	7308182001	POMPANUA	2354	2559	4913
7308	BONE	730818	AJANGALE	7308182003	WELADO	1760	1851	3611
7308	BONE	730818	AJANGALE	7308182004	PINCENG PUTE	783	939	1722
7308	BONE	730818	AJANGALE	7308182005	OPO	1058	1199	2257
7308	BONE	730818	AJANGALE	7308182006	LABISSA	506	573	1079
7308	BONE	730818	AJANGALE	7308182007	TIMURUNG	1523	1852	3375
7308	BONE	730818	AJANGALE	7308182008	LEPPANGENG	1057	1182	2239
7308	BONE	730818	AJANGALE	7308182009	ALLAMUNGENG PATUE	745	896	1641
7308	BONE	730818	AJANGALE	7308182010	AMESSANGENG	616	675	1291
7308	BONE	730818	AJANGALE	7308182011	LEBBAE	1090	1236	2326
7308	BONE	730818	AJANGALE	7308182012	MANCIRI	1176	1254	2430
7308	BONE	730818	AJANGALE	7308182013	TELLE	1120	1276	2396
7308	BONE	730818	AJANGALE	7308182014		1067	1236	2303
7308	BONE	730818	AJANGALE	7308182015		1612	1756	3368
7308	BONE	730819	DUA BOCCOE	7308191001	UNNYI	701	746	1447
7308	BONE	730819	DUA BOCCOE	7308192002	MARIO	1405	1582	2987
7308	BONE	730819	DUA BOCCOE	7308192003	LACCORI	986	1174	2160
7308	BONE	730819	DUA BOCCOE	7308192004	PATTIRO	1164	1300	2464
7308	BONE	730819	DUA BOCCOE	7308192005	CABBENG	1097	1208	2305
7308	BONE	730819	DUA BOCCOE	7308192006	PANYILI	1243	1345	2588
7308	BONE	730819	DUA BOCCOE	7308192007	SANRANGENG	1037	1109	2146
7308	BONE	730819	DUA BOCCOE	7308192008	SAILONG	925	1073	1998
7308	BONE	730819	DUA BOCCOE	7308192009	MELLE	1013	1158	2171
7308	BONE	730819	DUA BOCCOE	7308192010	PAKKASALO	1514	1628	3142
7308	BONE	730819	DUA BOCCOE	7308192011	TAWAROE	1265	1282	2547
7308	BONE	730819	DUA BOCCOE	7308192012	ULOE	1229	1327	2556
7308	BONE	730819	DUA BOCCOE	7308192013	UJUNG	671	767	1438
7308	BONE	730819	DUA BOCCOE	7308192014	PADACENGNGA	497	611	1108
7308	BONE	730819	DUA BOCCOE	7308192015	LALLATANG	803	909	1712
7308	BONE	730819	DUA BOCCOE	7308192016	KAMPOTI	594	645	1239
7308	BONE	730819	DUA BOCCOE	7308192017	PRAJA MAJU	800	865	1665
7308	BONE	730819	DUA BOCCOE	7308192018	TOCINA	492	522	1014
7308	BONE	730819	DUA BOCCOE	7308192019	TEMPE	555	587	1142
7308	BONE	730819	DUA BOCCOE	7308192020	SOLO	556	544	1100
7308	BONE	730819	DUA BOCCOE	7308192022	MATAJANG	322	295	617
7308	BONE	730819	DUA BOCCOE	7308192023		297	338	635
7308	BONE	730820	CENRANA	7308201001	UJUNG TANAH	1232	1417	2649
7308	BONE	730820	CENRANA	7308202002	PACUBBE	829	834	1663
7308	BONE	730820	CENRANA	7308202003	PANYIWI	1135	1193	2328
7308	BONE	730820	CENRANA	7308202004	LATONRO	852	816	1668
7308	BONE	730820	CENRANA	7308202005	WATU	936	1013	1949
7308	BONE	730820	CENRANA	7308202006	NAGA ULEN	838	856	1694
7308	BONE	730820	CENRANA	7308202007	CENRANA	1841	2014	3855
7308	BONE	730820	CENRANA	7308202008	PALLIME	949	986	1935
7308	BONE	730820	CENRANA	7308202009	LAONI	462	468	930
7308	BONE	730820	CENRANA	7308202010	LABOTTO	1405	1478	2883
7308	BONE	730820	CENRANA	7308202011	WATANG CENRANA	1849	1863	3712
7308	BONE	730820	CENRANA	7308202012	WATANG LA	1184	1254	2438
7308	BONE	730820	CENRANA	7308202013	AJALLASSE	645	731	1376
7308	BONE	730820	CENRANA	7308202014		471	446	917
7308	BONE	730820	CENRANA	7308202015	PALLAE	620	779	1399
7308	BONE	730820	CENRANA	7308202016	WATANG TA	738	822	1560
7308	BONE	730821	TANETE RIATTANG	7308211001	BIRU	5446	5944	11390
7308	BONE	730821	TANETE RIATTANG	7308211002	TA_	4474	4822	9296
7308	BONE	730821	TANETE RIATTANG	7308211003	WATAMPONE	4364	4661	9025
7308	BONE	730821	TANETE RIATTANG	7308211004	BUKAKA	2821	3005	5826
7308	BONE	730821	TANETE RIATTANG	7308211005	PAPPOLO	1309	1432	2741
7308	BONE	730821	TANETE RIATTANG	7308211006	MANURUNGNGE	5850	6583	12433
7308	BONE	730821	TANETE RIATTANG	7308211007	WALENNAE	1688	1783	3471
7308	BONE	730821	TANETE RIATTANG	7308211008	MASUMPU	5099	5433	10532
7308	BONE	730822	TANETE RIATTANG BARAT	7308221001	MACEGE	8262	8797	17059
7308	BONE	730822	TANETE RIATTANG BARAT	7308221002	MATTIRO WALIE	2089	2147	4236
7308	BONE	730822	TANETE RIATTANG BARAT	7308221003	MACANANG	5621	5886	11507
7308	BONE	730822	TANETE RIATTANG BARAT	7308221004	MAJANG	1567	1539	3106
7308	BONE	730822	TANETE RIATTANG BARAT	7308221005	BULU TEMPE	3658	3927	7585
7308	BONE	730822	TANETE RIATTANG BARAT	7308221006	JEPPEE	4018	4125	8143
7308	BONE	730822	TANETE RIATTANG BARAT	7308221007	POLEWALI	1218	1266	2484
7308	BONE	730822	TANETE RIATTANG BARAT	7308221008	WATANG PALAKKA	1568	1735	3303
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231001	BAJOE	5592	5641	11233
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231002	CELLU	2147	2130	4277
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231003	PANYULA	3877	3905	7782
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231004	WAETUO	2276	2380	4656
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231005	PALLETTE	927	1000	1927
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231006	TIBOJONG	2515	2576	5091
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231007	TORO	3199	3091	6290
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231008	LONRAE	5544	5478	11022
7308	BONE	730824	AMALI	7308242001	LILI RIATTANG	594	656	1250
7308	BONE	730824	AMALI	7308242002	MATTARO PURAE	1172	1249	2421
7308	BONE	730824	AMALI	7308242003	ULAWENG RIAJA	1223	1384	2607
7308	BONE	730824	AMALI	7308242004	WAEMPUBBUE	1467	1711	3178
7308	BONE	730824	AMALI	7308242005	WAEMPUTTANGE	608	704	1312
7308	BONE	730824	AMALI	7308242006	AMALI RIATTANG	670	750	1420
7308	BONE	730824	AMALI	7308242007	TASSIPI	759	880	1639
7308	BONE	730824	AMALI	7308242008	WELLULANG	849	938	1787
7308	BONE	730824	AMALI	7308242009	BENTENG TELLUE	792	944	1736
7308	BONE	730824	AMALI	7308242010	TACIPONG	744	848	1592
7308	BONE	730824	AMALI	7308242011	LAPONRONG	909	1048	1957
7308	BONE	730824	AMALI	7308242012	AJANG LALENG	510	626	1136
