kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	BELUM_TIDAK_BEKERJA	MENGURUS_RUMAH_TANGGA	PELAJAR_MAHASISWA	PENSIUNAN	PEGAWAI_NEGERI_SIPIL	TENTARA_NASIONAL_INDONESIA	KEPOLISIAN_RI	PERDAGANGAN	PETANI_PEKEBUN	PETERNAK	NELAYAN_PERIKANAN	INDUSTRI	KONSTRUKSI	TRANSPORTASI	KARYAWAN_SWASTA	KARYAWAN_BUMN	KARYAWAN_BUMD	KARYAWAN_HONORER	BURUH_HARIAN_LEPAS	BURUH_TANI_PERKEBUNAN	BURUH_NELAYAN_PERIKANAN	BURUH_PETERNAKAN	PEMBANTU_RUMAH_TANGGA	TUKANG_CUKUR	TUKANG_LISTRIK	TUKANG_BATU	TUKANG_KAYU	TUKANG_SOL_SEPATU	TUKANG_LAS_PANDAI_BESI	TUKANG_JAHIT	TUKANG_GIGI	PENATA_RIAS	PENATA_BUSANA	PENATA_RAMBUT	MEKANIK	SENIMAN	TABIB	PARAJI	PERANCANG_BUSANA	PENTERJEMAH	IMAM_MESJID	PENDETA	PASTOR	WARTAWAN	USTADZ_MUBALIGH	JURU_MASAK	PROMOTOR_ACARA	ANGGOTA_DPR_RI	ANGGOTA_DPD	ANGGOTA_BPK	PRESIDEN	WAKIL_PRESIDEN	ANGGOTA_MAHKAMAH_KONSTITUSI	ANGGOTA_KABINET_KEMENTERIAN	DUTA_BESAR	GUBERNUR	WAKIL_GUBERNUR	BUPATI	WAKIL_BUPATI	WALIKOTA	WAKIL_WALIKOTA	ANGGOTA_DPRD_PROVINSI	ANGGOTA_DPRD_KABUPATEN_KOTA	DOSEN	GURU	PILOT	PENGACARA	NOTARIS	ARSITEK	AKUNTAN	KONSULTAN	DOKTER	BIDAN	PERAWAT	APOTEKER	PSIKIATER_PSIKOLOG	PENYIAR_TELEVISI	PENYIAR_RADIO	PELAUT	PENELITI	SOPIR	PIALANG	PARANORMAL	PEDAGANG	PERANGKAT_DESA	KEPALA_DESA	BIARAWATI	WIRASWASTA	LAINNYA	JML_DUK
7312	SOPPENG	731206	DONRI DONRI	7312062007	PESSE	1658	1671	1017	869	448	29	47	2	1	11	524	4	0	3	0	1	11	1	0	4	2	61	0	0	0	1	0	15	9	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	18	0	0	6	1	0	0	208	8	3329
7312	SOPPENG	731206	DONRI DONRI	7312062008	TOTTONG	1442	1618	754	889	500	19	57	1	3	7	522	1	0	6	0	6	6	1	0	15	4	3	0	0	0	0	0	7	8	0	2	8	0	2	0	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	21	0	0	7	1	0	0	157	6	3060
7312	SOPPENG	731206	DONRI DONRI	7312062009	KESSING	1238	1289	559	785	397	11	20	0	0	3	550	1	0	1	0	2	2	0	0	1	2	14	0	0	0	0	0	3	3	0	0	5	0	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	16	0	0	4	1	1	0	107	5	2527
7312	SOPPENG	731206	DONRI DONRI	7312062010	PISING	1454	1608	621	823	604	20	55	0	8	5	491	0	0	10	1	10	8	2	0	9	0	0	0	0	1	0	0	3	9	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	2	3	1	0	0	0	2	0	26	0	0	4	1	1	0	276	25	3062
7312	SOPPENG	731207	GANRA	7312072001	BELO	1916	2174	800	1285	644	29	122	2	10	23	698	3	0	4	0	3	13	1	0	7	0	2	0	0	2	0	0	1	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	14	0	0	2	4	0	0	359	17	4090
7312	SOPPENG	731207	GANRA	7312072002	GANRA	1849	2097	946	1096	638	58	109	2	11	6	644	1	0	1	0	2	11	1	0	29	4	6	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	18	0	0	0	2	0	0	284	11	3946
7312	SOPPENG	731207	GANRA	7312072003	LOMPULLE	1686	1877	860	1118	470	20	39	1	0	18	652	0	2	0	0	12	7	0	0	7	0	33	0	0	1	0	0	2	4	0	1	3	0	1	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	9	1	0	0	1	0	0	254	12	3563
7312	SOPPENG	731207	GANRA	7312072004	ENREKANG	1095	1175	449	753	358	6	13	0	0	2	515	1	0	1	0	0	5	0	0	2	2	1	0	0	0	0	0	2	3	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	1	2	0	0	123	7	2270
7312	SOPPENG	731208	CITTA	7312082001	CITTA	1684	1978	856	886	727	29	65	0	1	30	754	4	0	8	1	15	6	0	0	19	1	6	0	0	0	0	0	3	4	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	18	2	0	0	161	10	3662
7312	SOPPENG	731208	CITTA	7312082002	KAMPIRI	984	1032	320	646	400	6	26	0	2	0	485	0	0	0	0	0	3	0	0	9	0	1	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	3	0	0	0	2	1	0	90	8	2016
7312	SOPPENG	731208	CITTA	7312082003	LABAE	1119	1272	443	800	422	5	6	0	1	4	556	0	0	0	0	1	4	0	0	2	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	2	0	0	0	120	0	2391
7312	SOPPENG	731208	CITTA	7312082004	TINCO	754	804	268	556	245	1	5	0	0	1	426	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	1	0	45	1	1558
7313	WAJO	731301	SABBANG PARU	7313011001	WALENNAE	591	734	377	378	135	2	7	0	1	10	304	0	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	98	0	1325
7313	WAJO	731301	SABBANG PARU	7313011002	TALOTENRENG	1340	1542	548	854	412	4	21	2	0	47	657	1	0	25	0	2	6	0	0	1	3	8	0	0	0	0	0	1	3	0	0	4	0	1	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	2	1	0	0	268	0	2882
7313	WAJO	731301	SABBANG PARU	7313011003	SOMPE	2337	2714	1032	1248	920	39	194	16	6	179	659	1	0	41	11	17	20	1	1	33	0	3	0	0	0	0	0	2	3	0	1	3	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	1	0	0	0	607	0	5051
7313	WAJO	731301	SABBANG PARU	7313012004	LIU	916	1086	462	518	285	1	27	1	0	12	484	0	4	0	0	3	2	0	0	4	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	33	4	1	0	134	0	2002
7313	WAJO	731301	SABBANG PARU	7313012005	UGI	1203	1261	656	716	247	1	10	0	2	18	319	0	86	20	0	4	0	0	0	1	0	37	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	336	1	2464
7313	WAJO	731301	SABBANG PARU	7313012006	UJUNGPERO	741	898	354	478	184	4	5	0	0	7	370	1	1	23	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	1	1	0	199	0	1639
7313	WAJO	731301	SABBANG PARU	7313012007	WAGE	796	873	368	479	287	15	28	2	1	28	253	7	1	39	2	6	8	0	0	1	0	0	0	0	0	1	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	124	0	1669
7313	WAJO	731301	SABBANG PARU	7313012008	WORONGNGE	705	778	331	521	160	3	11	0	0	11	326	0	47	2	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	62	0	1483
7313	WAJO	731301	SABBANG PARU	7313012009	SALOTENGNGA	863	1061	388	616	303	7	44	2	2	26	368	2	1	2	0	2	1	0	0	2	0	1	0	0	0	0	0	0	2	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	1	0	133	0	1924
7313	WAJO	731301	SABBANG PARU	7313012010	PALLIMAE	884	1060	389	550	193	3	9	1	0	22	292	3	135	137	0	0	4	0	0	1	1	1	6	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	2	1	0	168	0	1944
7313	WAJO	731301	SABBANG PARU	7313012011	MALLUSESALO	715	842	451	445	152	4	17	1	0	22	302	1	2	4	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	146	0	1557
7313	WAJO	731301	SABBANG PARU	7313012012	PASAKA	1116	1192	389	579	410	26	17	0	1	12	283	8	0	0	2	3	3	0	0	0	84	2	0	1	0	0	0	6	5	0	0	3	0	2	0	0	2	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	11	0	0	4	4	1	0	434	0	2308
7313	WAJO	731301	SABBANG PARU	7313012013	TADANGPALIE	813	922	289	581	199	3	9	1	0	1	397	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	235	0	1735
7313	WAJO	731301	SABBANG PARU	7313012014		835	885	429	378	53	1	8	0	0	37	514	1	4	167	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	1720
7313	WAJO	731301	SABBANG PARU	7313012015	B I L A	811	841	361	533	194	3	15	0	0	36	279	1	3	1	1	13	1	2	0	4	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	192	0	1652
7313	WAJO	731302	PAMMANA	7313021001	PAMMANA	1414	1552	609	900	447	12	56	16	8	38	505	3	1	63	3	10	10	0	0	4	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	265	0	2966
7313	WAJO	731302	PAMMANA	7313021002	CINA	1407	1498	940	739	334	3	81	1	2	26	426	5	0	28	5	11	9	0	0	0	2	77	0	0	0	0	0	1	0	0	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	201	0	2905
7313	WAJO	731302	PAMMANA	7313022003	LEMPA	1824	2023	972	1049	474	28	120	0	3	42	266	0	3	2	1	5	30	2	0	18	0	0	0	0	2	0	0	30	16	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	21	0	0	0	1	0	0	742	0	3847
7313	WAJO	731302	PAMMANA	7313022004	PATILA	1200	1422	609	770	412	2	19	2	1	70	423	0	0	16	7	10	54	0	0	5	9	5	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	194	0	2622
7313	WAJO	731302	PAMMANA	7313022005	KAMPIRI	1414	1583	695	755	479	20	62	4	4	158	434	1	1	66	0	13	8	0	0	2	0	1	0	0	1	0	2	5	4	1	1	13	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	7	0	0	3	4	0	0	224	0	2997
7313	WAJO	731302	PAMMANA	7313022006	LAPAUKKE	863	927	424	595	127	6	12	0	0	3	577	1	0	0	0	0	1	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	30	0	1790
7313	WAJO	731302	PAMMANA	7313022007	LAGOSI	1085	1283	478	550	340	1	11	0	1	32	593	3	1	244	1	9	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	89	0	2368
7313	WAJO	731302	PAMMANA	7313022008	PALLAWARUKKA	1131	1273	800	618	270	12	38	1	2	100	202	2	2	5	4	7	12	0	0	7	0	4	0	0	0	0	0	2	6	0	0	9	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	13	0	0	9	2	0	0	250	0	2404
7313	WAJO	731302	PAMMANA	7313022009	WECUDAI	750	842	307	510	210	0	3	0	0	3	521	1	0	0	0	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	25	0	1592
7313	WAJO	731302	PAMMANA	7313022010	LAMPULUNG	1566	1633	769	810	268	6	15	3	1	72	443	3	14	77	3	12	8	0	0	2	6	4	0	0	0	0	0	2	11	0	5	8	0	3	0	1	2	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	8	0	0	19	4	0	0	610	0	3199
7313	WAJO	731302	PAMMANA	7313022011	WATAMPANUA	1006	1015	525	591	253	2	4	0	0	22	384	3	5	20	0	6	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	193	0	2021
7313	WAJO	731302	PAMMANA	7313022012	TADANG PALIE	1277	1466	608	590	374	0	7	0	0	21	701	23	1	242	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	156	0	2743
7313	WAJO	731302	PAMMANA	7313022013	SIMPURUSIA	929	1068	387	720	271	2	13	1	1	15	503	1	0	0	0	11	4	0	0	1	0	1	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	57	0	1997
7313	WAJO	731302	PAMMANA	7313022014		496	545	335	305	32	1	3	0	0	1	294	0	1	1	0	0	1	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	50	0	1041
7313	WAJO	731302	PAMMANA	7313022015	ABBANUANG	607	693	401	407	40	1	5	0	0	11	349	4	1	11	1	0	8	0	0	0	0	6	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	44	0	1300
7313	WAJO	731303	TAKKALALLA	7313031001	PENEKI	1008	1055	584	524	330	13	66	9	2	91	319	0	4	5	3	4	2	0	1	4	1	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	81	0	2063
7313	WAJO	731303	TAKKALALLA	7313031002	BOCCO	1036	1106	596	619	182	1	15	1	0	7	547	1	3	87	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	2142
7313	WAJO	731303	TAKKALALLA	7313032003	PARIGI	623	739	329	231	159	5	6	0	0	18	355	0	0	214	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	1362
7313	WAJO	731303	TAKKALALLA	7313032004	MANYILI	773	849	437	468	231	1	16	1	1	12	402	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	44	0	1622
7313	WAJO	731303	TAKKALALLA	7313032005	SORO	967	1067	569	558	300	1	23	1	2	7	479	0	4	1	0	0	3	0	0	6	0	7	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	1	0	46	0	2034
7313	WAJO	731303	TAKKALALLA	7313032006	CEPPAGA	858	957	454	509	187	3	10	0	0	3	459	0	2	108	0	3	5	0	0	7	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	1815
7313	WAJO	731303	TAKKALALLA	7313032007	LEWENG	751	820	354	500	241	4	9	2	1	15	397	1	1	0	2	3	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	24	0	1571
7313	WAJO	731303	TAKKALALLA	7313032008	AJURAJA	690	722	383	452	159	0	3	1	0	4	381	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19	0	1412
7313	WAJO	731303	TAKKALALLA	7313032009	BOTTO	1124	1156	548	679	346	6	26	1	1	75	224	3	234	1	1	11	6	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	107	0	2280
7313	WAJO	731303	TAKKALALLA	7313032010	LAGOARI	698	734	251	508	201	0	7	1	0	2	444	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	11	0	1432
7313	WAJO	731303	TAKKALALLA	7313032011	ALUPPANG	652	723	466	254	119	3	13	0	0	14	277	0	0	150	0	2	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	1375
7313	WAJO	731303	TAKKALALLA	7313032012	LAMARUA	686	666	279	459	179	1	5	0	0	17	346	0	14	0	1	1	0	0	0	2	0	6	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	36	0	1352
7313	WAJO	731303	TAKKALALLA	7313032013	PANTAI TIMUR	943	1041	566	615	166	0	11	0	0	3	482	0	7	0	0	0	0	0	0	0	0	27	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	93	0	1984
7313	WAJO	731304	SAJOANGING	7313041001	AKKAJENG	2060	2095	1279	1014	746	22	91	9	2	32	126	11	544	10	0	5	1	0	0	5	0	1	2	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	248	0	4155
7313	WAJO	731304	SAJOANGING	7313041002	ASSORAJANG	927	964	550	515	267	2	28	0	0	14	418	0	5	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	81	0	1891
7313	WAJO	731304	SAJOANGING	7313041003	MINANGAE	738	763	387	404	229	2	12	0	0	8	269	2	104	4	2	4	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	1501
7313	WAJO	731304	SAJOANGING	7313042004	AKKOTENGENG	922	950	508	492	282	0	9	0	0	46	252	9	178	17	1	9	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	1872
