kdkab	namakab	kdkec	namakec	kdkel	desakel	pra_sekolah	sd_sederajat	sltp_sederajat	slta_sederajat	perguruan_tinggi	
7318	TANA TORAJA	731812	MENGKENDEK	7318122004	TAMPO	99	481	250	222	2146
7318	TANA TORAJA	731812	MENGKENDEK	7318122006	SIMBUANG	83	150	67	56	614
7318	TANA TORAJA	731812	MENGKENDEK	7318122012	KE_PE TINORING	62	255	141	153	1177
7318	TANA TORAJA	731812	MENGKENDEK	7318122015	MARINDING	69	191	103	89	950
7318	TANA TORAJA	731812	MENGKENDEK	7318122017	RANTE DADA	65	199	92	100	846
7318	TANA TORAJA	731812	MENGKENDEK	7318122018	PA'TENGKO	78	197	97	84	860
7318	TANA TORAJA	731812	MENGKENDEK	7318122019		134	405	210	200	1857
7318	TANA TORAJA	731812	MENGKENDEK	7318122020	PAKALA	32	156	85	70	696
7318	TANA TORAJA	731812	MENGKENDEK	7318122021	ULUWAY BARAT	60	148	77	62	561
7318	TANA TORAJA	731812	MENGKENDEK	7318122022		46	305	217	145	1671
7318	TANA TORAJA	731812	MENGKENDEK	7318122025	PALIPU'	44	199	96	91	923
7318	TANA TORAJA	731812	MENGKENDEK	7318122026		86	252	125	119	1393
7318	TANA TORAJA	731812	MENGKENDEK	7318122027	BUNTU DATU	83	254	121	103	1075
7318	TANA TORAJA	731813	SANGALLA	7318131009		48	132	62	87	870
7318	TANA TORAJA	731813	SANGALLA	7318131010		61	173	93	104	1083
7318	TANA TORAJA	731813	SANGALLA	7318132004	SALU	43	133	80	81	855
7318	TANA TORAJA	731813	SANGALLA	7318132006	RINDING DAUN INDUK	35	159	96	81	879
7318	TANA TORAJA	731813	SANGALLA	7318132008		68	188	88	84	1019
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318191002	BENTENG AMBESO	62	269	139	126	1126
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318191004	SALUBARANI	44	177	85	82	1039
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318191012	MEBALI	39	147	91	65	969
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192001	BUNTU LIMBONG	49	356	155	159	1797
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192003	SILLANAN	56	190	94	75	1137
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192005	GANDANGBATU	140	484	259	205	2470
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192006	KADUAJA	74	240	128	108	1116
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192007	GARASSIK	32	107	73	48	688
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192008	PEMANUKAN	24	138	75	76	852
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192009	PERINDINGAN	93	273	146	136	1206
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192010	BUNTU TABANG	75	242	95	97	1173
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192011	BETTENG DEATA	26	102	53	47	579
7318	TANA TORAJA	731820	REMBON	7318201001		120	341	155	139	1386
7318	TANA TORAJA	731820	REMBON	7318201013		45	136	76	69	733
7318	TANA TORAJA	731820	REMBON	7318202002		76	292	147	133	1339
7318	TANA TORAJA	731820	REMBON	7318202003	BANGA	78	213	115	112	1044
7318	TANA TORAJA	731820	REMBON	7318202004		55	246	126	126	851
7318	TANA TORAJA	731820	REMBON	7318202005		83	270	109	115	964
7318	TANA TORAJA	731820	REMBON	7318202006		126	335	189	140	1259
7318	TANA TORAJA	731820	REMBON	7318202007		72	217	113	108	764
7318	TANA TORAJA	731820	REMBON	7318202008		98	278	140	135	1080
7318	TANA TORAJA	731820	REMBON	7318202009	BATUSURA	73	221	131	106	895
7318	TANA TORAJA	731820	REMBON	7318202010	BUA'  TARRUNG	47	171	90	58	598
7318	TANA TORAJA	731820	REMBON	7318202011		36	230	120	121	803
7318	TANA TORAJA	731820	REMBON	7318202012		74	305	173	126	977
7318	TANA TORAJA	731827	MAKALE UTARA	7318271001		108	307	170	151	1740
7318	TANA TORAJA	731827	MAKALE UTARA	7318271002		91	416	211	214	2223
7318	TANA TORAJA	731827	MAKALE UTARA	7318271003		76	233	115	103	1258
7318	TANA TORAJA	731827	MAKALE UTARA	7318271004		72	209	124	117	1402
7318	TANA TORAJA	731827	MAKALE UTARA	7318271005		101	250	139	126	1579
7318	TANA TORAJA	731828	MAPPAK	7318281004	KONDODEWATA	8	74	56	37	428
7318	TANA TORAJA	731828	MAPPAK	7318282001	TANETE	22	119	48	45	586
7318	TANA TORAJA	731828	MAPPAK	7318282002	DEWATA	45	199	106	99	966
7318	TANA TORAJA	731828	MAPPAK	7318282003	MIALLO	72	216	110	90	914
7318	TANA TORAJA	731828	MAPPAK	7318282005	SANGPEPPARIKAN	22	129	68	51	603
7318	TANA TORAJA	731828	MAPPAK	7318282006	BUTANG	23	110	64	60	583
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291001		60	180	104	65	861
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291002		87	272	123	132	1310
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291003		77	181	89	81	756
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291004		37	237	100	108	979
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292005		126	384	208	179	1400
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292006		32	259	135	118	994
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292007		79	324	189	152	1112
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292008		84	304	174	169	1207
7318	TANA TORAJA	731831	MASANDA	7318312001	RATTE	42	132	99	56	495
7318	TANA TORAJA	731831	MASANDA	7318312002	PALIORONG	27	108	59	56	418
7318	TANA TORAJA	731831	MASANDA	7318312003	KADUNDUNG	24	102	55	62	394
7318	TANA TORAJA	731831	MASANDA	7318312004	PONDINGAO	34	161	98	54	597
7318	TANA TORAJA	731831	MASANDA	7318312005	BELAU	23	84	61	45	414
7318	TANA TORAJA	731831	MASANDA	7318312006	BELAU UTARA	35	192	114	63	761
7318	TANA TORAJA	731831	MASANDA	7318312007	PAKU	30	165	64	64	541
7318	TANA TORAJA	731831	MASANDA	7318312008	SESE SALU	53	224	119	74	836
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318331005	RANTE ALANG	35	92	63	56	526
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332001	BATUALU	72	231	110	94	919
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332002	TOKESAN	91	323	140	140	1571
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332003	BATUALU SELATAN	51	202	131	157	1216
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332004	RARU SIBUNUAN	74	184	124	106	1144
7318	TANA TORAJA	731834	SANGGALA UTARA	7318341001	LEATUNG	47	156	99	91	846
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342002	RANTELA BI KAMBISA	32	73	30	48	484
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342003	LEATUNG MATALLO	55	166	93	89	1006
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342004	SALUALLO	79	182	113	136	1411
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342005	TUMBANG DATU	81	159	94	97	1021
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342006	BEBO	52	129	71	69	889
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318351001	MALIMBONG	106	293	145	161	1245
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352002	LEPPAN	102	298	170	169	1379
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352003	KOLE SAWANGAN	111	286	153	167	1090
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352004	KOLE BAREBATU	68	135	59	56	613
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352005	LEMO MENDURUK	215	350	292	165	895
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352006	BALEPE'	87	326	158	143	1088
7318	TANA TORAJA	731837	RANO	7318372001	RANO	63	193	103	87	910
7318	TANA TORAJA	731837	RANO	7318372002	RANO UTARA	99	305	147	106	1211
7318	TANA TORAJA	731837	RANO	7318372003	RUMANDAN	37	205	152	113	901
7318	TANA TORAJA	731837	RANO	7318372004	RANO TENGAH	48	189	85	84	790
7318	TANA TORAJA	731837	RANO	7318372005	RANO TIMUR	21	180	91	73	709
7318	TANA TORAJA	731838	KURRA	7318381002	BAMBALU	6	3	1	0	25
7318	TANA TORAJA	731838	KURRA	7318382001	RATTE KURRA	38	114	76	72	647
7318	TANA TORAJA	731838	KURRA	7318382002		57	178	102	94	646
7318	TANA TORAJA	731838	KURRA	7318382003	MAROSON	111	279	148	127	826
7318	TANA TORAJA	731838	KURRA	7318382004	LIPUNGAN TANETE	31	107	52	51	437
7318	TANA TORAJA	731838	KURRA	7318382005	RANTELIMBONG	32	97	78	67	558
7318	TANA TORAJA	731838	KURRA	7318382006	LIMBONG SANGPOLO	28	140	95	86	462
7322	LUWU UTARA	732201	MALANGKE	7322012001	PATTIMANG	330	594	354	295	2846
7322	LUWU UTARA	732201	MALANGKE	7322012002	MALANGKE	154	247	129	154	1347
7322	LUWU UTARA	732201	MALANGKE	7322012003	BENTENG	227	347	196	154	1437
7322	LUWU UTARA	732201	MALANGKE	7322012004	TO'LADA	507	829	466	424	4014
7322	LUWU UTARA	732201	MALANGKE	7322012005	SALEKOE	339	629	333	304	3033
7322	LUWU UTARA	732201	MALANGKE	7322012006	PUTE MATA	109	191	118	109	1006
7322	LUWU UTARA	732201	MALANGKE	7322012007	TINGKARAN	137	204	126	109	1222
7322	LUWU UTARA	732201	MALANGKE	7322012008	LADONGI	124	256	141	145	1167
7322	LUWU UTARA	732201	MALANGKE	7322012009	GIRIKUSUMA	123	205	123	94	983
7322	LUWU UTARA	732201	MALANGKE	7322012010	TANDUNG	206	361	197	156	2185
7322	LUWU UTARA	732201	MALANGKE	7322012011	TAKKALALA	248	436	261	220	2053
7322	LUWU UTARA	732201	MALANGKE	7322012012	PERSIAPAN PINCE P	72	100	73	53	471
7322	LUWU UTARA	732201	MALANGKE	7322012013	PERSIAPAN TOKKE	201	281	173	166	1409
7322	LUWU UTARA	732201	MALANGKE	7322012014		60	141	54	62	568
7322	LUWU UTARA	732202	BONE-BONE	7322022001	BONE BONE	391	563	264	282	3265
7322	LUWU UTARA	732202	BONE-BONE	7322022002	TAMUKU	354	494	242	232	2463
7322	LUWU UTARA	732202	BONE-BONE	7322022003	RAMPOANG	227	254	164	149	1254
7322	LUWU UTARA	732202	BONE-BONE	7322022004	MUNTE	247	257	145	147	1382
7322	LUWU UTARA	732202	BONE-BONE	7322022005	BUNGADIDI	460	768	417	378	3472
7322	LUWU UTARA	732202	BONE-BONE	7322022006	PATILA	509	626	315	334	3507
7322	LUWU UTARA	732202	BONE-BONE	7322022007	SIDOMUKTI	369	425	252	199	2626
7322	LUWU UTARA	732202	BONE-BONE	7322022008	SUKARAYA	204	265	159	183	1736
7322	LUWU UTARA	732202	BONE-BONE	7322022009	SIDOBINAN	135	145	94	84	1038
7322	LUWU UTARA	732202	BONE-BONE	7322022010	SIDOMAKMU	92	120	53	79	719
7322	LUWU UTARA	732202	BONE-BONE	7322022011	BATANG TO	100	199	92	82	782
7322	LUWU UTARA	732202	BONE-BONE	7322022012	PATOLOAN	503	785	389	347	3961
7322	LUWU UTARA	732202	BONE-BONE	7322022013	POREANG	260	437	229	203	1806
7322	LUWU UTARA	732202	BONE-BONE	7322022014		201	280	151	142	1442
7322	LUWU UTARA	732202	BONE-BONE	7322022015	BANYUURIP	318	515	246	228	2524
7322	LUWU UTARA	732202	BONE-BONE	7322022016	BUNGAPATI	220	415	200	195	1848
7322	LUWU UTARA	732202	BONE-BONE	7322022017	PONGKO	155	212	102	95	998
7322	LUWU UTARA	732202	BONE-BONE	7322022018	BANTIMURU	136	219	140	128	1139
7322	LUWU UTARA	732202	BONE-BONE	7322022019	KARONDANG	191	268	120	103	1025
7322	LUWU UTARA	732202	BONE-BONE	7322022020	MUKTISARI	208	276	94	122	1206
7322	LUWU UTARA	732202	BONE-BONE	7322022021		2	0	1	0	3
7322	LUWU UTARA	732203	MASAMBA	7322031001		591	666	322	324	4358
7322	LUWU UTARA	732203	MASAMBA	7322031002		632	853	325	329	4646
7322	LUWU UTARA	732203	MASAMBA	7322031003		375	430	210	171	2467
7322	LUWU UTARA	732203	MASAMBA	7322031004		532	609	278	293	3630
7322	LUWU UTARA	732203	MASAMBA	7322032005	PINCARA	59	98	55	45	381
7322	LUWU UTARA	732203	MASAMBA	7322032006	BALEBO	141	151	85	86	901
7322	LUWU UTARA	732203	MASAMBA	7322032008	POMBAKKA	87	145	72	67	773
7322	LUWU UTARA	732203	MASAMBA	7322032009	ROMPU	121	226	121	137	1097
7322	LUWU UTARA	732203	MASAMBA	7322032010	LANTANG TALLANG	83	131	74	71	545
7322	LUWU UTARA	732203	MASAMBA	7322032011	LAPAPA	76	142	75	52	676
7322	LUWU UTARA	732203	MASAMBA	7322032012	L E R O	71	125	58	51	660
7322	LUWU UTARA	732203	MASAMBA	7322032013	MASAMBA	90	125	65	46	577
7322	LUWU UTARA	732203	MASAMBA	7322032014		112	170	74	65	832
7322	LUWU UTARA	732203	MASAMBA	7322032015	SEPAKAT	138	309	148	133	961
7322	LUWU UTARA	732203	MASAMBA	7322032016	PONGO	171	281	166	143	1468
7322	LUWU UTARA	732203	MASAMBA	7322032017	TORADA	48	60	25	28	248
7322	LUWU UTARA	732203	MASAMBA	7322032018	KAMIRI	148	163	91	73	810
7322	LUWU UTARA	732203	MASAMBA	7322032019	SUMILLIN	48	65	38	33	429
7322	LUWU UTARA	732203	MASAMBA	7322032020	UPT MAIPI	175	231	134	117	1745
7322	LUWU UTARA	732204	SABBANG	7322042001	BUANGIN	461	728	375	328	3309
7322	LUWU UTARA	732204	SABBANG	7322042002	SABBANG	236	359	184	161	1838
7322	LUWU UTARA	732204	SABBANG	7322042003	PARARRA	111	224	121	92	1049
7322	LUWU UTARA	732204	SABBANG	7322042004	TANDUNG	113	181	100	94	827
7322	LUWU UTARA	732204	SABBANG	7322042005	MARI-MARI	255	400	199	190	2284
7322	LUWU UTARA	732204	SABBANG	7322042006	KALOTOK	235	396	191	215	1958
7322	LUWU UTARA	732204	SABBANG	7322042007	MALIMBU	187	332	163	150	1907
7322	LUWU UTARA	732204	SABBANG	7322042008	TULAK TALLU	166	269	132	117	1273
7322	LUWU UTARA	732204	SABBANG	7322042009	BAKKA	168	254	116	138	1501
7322	LUWU UTARA	732204	SABBANG	7322042010	TETE URI	163	257	165	128	1328
7322	LUWU UTARA	732204	SABBANG	7322042011	POMPANIKI	140	178	93	88	963
7322	LUWU UTARA	732204	SABBANG	7322042012	MAROBO	202	276	129	150	1601
7322	LUWU UTARA	732204	SABBANG	7322042013	DANDANG	239	406	188	174	1774
7322	LUWU UTARA	732204	SABBANG	7322042014		255	431	218	154	2109
7322	LUWU UTARA	732204	SABBANG	7322042015	BONE SUBUR	296	456	251	229	2393
7322	LUWU UTARA	732204	SABBANG	7322042016	BATU ALANG	140	197	121	90	988
7322	LUWU UTARA	732204	SABBANG	7322042017	KAMPUNG BARU	84	129	83	82	811
7322	LUWU UTARA	732204	SABBANG	7322042018	TERPEDO JAYA	80	109	68	74	724
7322	LUWU UTARA	732204	SABBANG	7322042019	PENGKENDEKAN	161	248	134	157	1303
7322	LUWU UTARA	732204	SABBANG	7322042020	SALAMA	121	192	91	95	1064
7322	LUWU UTARA	732205	LIMBONG	7322052001	MARAMPA	45	111	61	54	341
7322	LUWU UTARA	732205	LIMBONG	7322052002	PENGKENDE	48	112	65	45	357
7322	LUWU UTARA	732205	LIMBONG	7322052003	KANANDEDE	58	121	71	71	505
7322	LUWU UTARA	732205	LIMBONG	7322052004	RINDING A	48	130	64	48	522
7322	LUWU UTARA	732205	LIMBONG	7322052005	MINANGA	54	121	57	52	397
7322	LUWU UTARA	732205	LIMBONG	7322052006	KOMBA	29	80	49	22	274
7322	LUWU UTARA	732205	LIMBONG	7322052007	LIMBONG	25	52	27	20	293
7322	LUWU UTARA	732206	SUKAMAJU	7322062001	LAMPUAWA	219	280	159	141	1586
7322	LUWU UTARA	732206	SUKAMAJU	7322062002	KATULUNGAN	283	391	191	171	2075
7322	LUWU UTARA	732206	SUKAMAJU	7322062003	SALULEMO	196	226	122	105	1256
7322	LUWU UTARA	732206	SUKAMAJU	7322062004	KALUKU	223	346	168	144	1936
7322	LUWU UTARA	732206	SUKAMAJU	7322062005	SUKAMAJU	424	460	257	259	3025
7322	LUWU UTARA	732206	SUKAMAJU	7322062006	SUKADAMAI	67	87	51	55	618
7322	LUWU UTARA	732206	SUKAMAJU	7322062007	SIDORAHARJO	212	240	148	139	1627
7322	LUWU UTARA	732206	SUKAMAJU	7322062008	MULYOREJO	391	499	275	302	3177
7322	LUWU UTARA	732206	SUKAMAJU	7322062009	WONOKERTO	291	360	183	160	2251
7322	LUWU UTARA	732206	SUKAMAJU	7322062010	TAMBOKE	146	192	88	97	1050
7322	LUWU UTARA	732206	SUKAMAJU	7322062011	SUBUR	122	166	93	84	909
7322	LUWU UTARA	732206	SUKAMAJU	7322062012	RAWAMANGUN	252	363	213	199	2178
7322	LUWU UTARA	732206	SUKAMAJU	7322062013	TOLANGI	219	315	164	121	1401
7322	LUWU UTARA	732206	SUKAMAJU	7322062014		187	240	119	117	1424
7322	LUWU UTARA	732206	SUKAMAJU	7322062015	PAOMACANG	84	132	78	87	771
7322	LUWU UTARA	732206	SUKAMAJU	7322062016	SUMBER BARU	83	97	59	59	671
7322	LUWU UTARA	732206	SUKAMAJU	7322062017	SUKAHARAPAN	74	101	58	74	473
7322	LUWU UTARA	732206	SUKAMAJU	7322062018	LINO	56	104	74	67	721
7322	LUWU UTARA	732206	SUKAMAJU	7322062019	MINANGA TALLU	232	278	126	114	1350
7322	LUWU UTARA	732206	SUKAMAJU	7322062020	WONOSARI	90	111	67	44	673
7322	LUWU UTARA	732206	SUKAMAJU	7322062021	MULYASARI	144	194	95	76	969
7322	LUWU UTARA	732206	SUKAMAJU	7322062022	SAPTAMARGA	140	253	153	110	1278
7322	LUWU UTARA	732206	SUKAMAJU	7322062023	SUKAMUKTI	98	173	99	100	901
7322	LUWU UTARA	732206	SUKAMAJU	7322062024	TULUNG SA	115	161	67	63	820
7322	LUWU UTARA	732206	SUKAMAJU	7322062025	BANYUWANGI	27	29	22	10	201
7322	LUWU UTARA	732207	SEKO	7322072001	TIROBALI	66	215	110	78	688
7322	LUWU UTARA	732207	SEKO	7322072002	MALIMONGAN	65	204	95	75	637
7322	LUWU UTARA	732207	SEKO	7322072003	TANAMA KALEANG	147	299	144	135	1275
7322	LUWU UTARA	732207	SEKO	7322072004	PADANG BALUA	85	196	101	81	951
7322	LUWU UTARA	732207	SEKO	7322072005	PADANG RAYA	37	89	43	42	437
7322	LUWU UTARA	732207	SEKO	7322072006	EMBONATANAH	122	261	106	114	960
7322	LUWU UTARA	732207	SEKO	7322072007	WONO	77	123	53	46	660
7322	LUWU UTARA	732207	SEKO	7322072008	BEROPPA	62	162	62	41	590
7322	LUWU UTARA	732207	SEKO	7322072009	LODANG	75	157	61	66	773
7322	LUWU UTARA	732207	SEKO	7322072010	TALOTO	74	161	75	75	721
7322	LUWU UTARA	732207	SEKO	7322072011	HOYANE	76	158	57	59	562
7322	LUWU UTARA	732207	SEKO	7322072012	TAPIHAHOI	53	170	88	86	725
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082001	CENNING	301	565	306	288	2403
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082002	PENGKAJOANG	211	346	190	174	1771
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082003	PAO	240	363	218	166	1846
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082004	ARUSU	290	529	287	248	2363
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082005	BAKU-BAKU	303	484	277	271	2292
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082006	WARA	291	399	213	194	1639
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082007	WAELAWI	126	165	96	73	879
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082008	PEMBUNIANG	41	117	68	45	449
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082009	LIMBONG WARA	45	75	45	32	310
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082010	KALITATA	145	246	123	127	1117
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082011	POMBAKKA	175	320	158	127	1342
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082012		227	348	206	174	1726
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082013		66	129	75	67	706
7322	LUWU UTARA	732209	RAMPI	7322092001	RAMPI	17	70	16	23	205
7322	LUWU UTARA	732209	RAMPI	7322092002	ONONDOA	51	142	63	62	761
7322	LUWU UTARA	732209	RAMPI	7322092003	LEBONI	15	50	33	31	245
7322	LUWU UTARA	732209	RAMPI	7322092004	DODOLO	16	63	17	22	233
7322	LUWU UTARA	732209	RAMPI	7322092005	SULAKU	41	95	36	27	320
7322	LUWU UTARA	732209	RAMPI	7322092006	TEDEBOE	30	110	40	50	410
7322	LUWU UTARA	732210	MAPPEDECENG	7322102001	MAPPEDECENG	341	500	239	247	2450
7322	LUWU UTARA	732210	MAPPEDECENG	7322102002	CENDANA PUTIH	199	293	160	126	1624
7322	LUWU UTARA	732210	MAPPEDECENG	7322102003	HASANAH	167	193	102	91	1316
7322	LUWU UTARA	732210	MAPPEDECENG	7322102004	KAPIDI	253	373	183	211	1912
7322	LUWU UTARA	732210	MAPPEDECENG	7322102005	URASO	160	210	127	113	1336
7322	LUWU UTARA	732210	MAPPEDECENG	7322102006	BENTENG	146	176	104	102	952
7322	LUWU UTARA	732210	MAPPEDECENG	7322102007	UJUNG MATTAJANG	91	110	72	86	885
7322	LUWU UTARA	732210	MAPPEDECENG	7322102008	HARAPAN/KAMPUNG BARU	188	253	128	123	1187
7322	LUWU UTARA	732210	MAPPEDECENG	7322102009	CENDANA PUTIH SATU	233	240	129	144	1632
7322	LUWU UTARA	732210	MAPPEDECENG	7322102010	MANGALLE	67	98	45	62	580
7322	LUWU UTARA	732210	MAPPEDECENG	7322102011	SUMBER WANGI	45	60	27	25	361
7322	LUWU UTARA	732210	MAPPEDECENG	7322102012	SUMBER HARUM	88	130	70	65	979
7322	LUWU UTARA	732210	MAPPEDECENG	7322102013	MEKAR JAYA TONDOK	100	157	77	49	801
7322	LUWU UTARA	732210	MAPPEDECENG	7322102014		124	141	73	72	826
7322	LUWU UTARA	732210	MAPPEDECENG	7322102015	TARRA TALLU	77	124	72	81	710
7322	LUWU UTARA	732211	BAEBUNTA	7322112001	LARA	464	814	457	448	4368
7322	LUWU UTARA	732211	BAEBUNTA	7322112002	SALULEMO	349	624	359	310	3073
7322	LUWU UTARA	732211	BAEBUNTA	7322112003	RADDA	554	787	398	331	3571
7322	LUWU UTARA	732211	BAEBUNTA	7322112004	BAEBUNTA	589	884	428	458	4504
7322	LUWU UTARA	732211	BAEBUNTA	7322112005	SALASSA	217	335	167	149	1890
7322	LUWU UTARA	732211	BAEBUNTA	7322112006	LEMBANG-LEMBANG	162	270	166	154	1320
7322	LUWU UTARA	732211	BAEBUNTA	7322112007	TAROBOK	308	486	291	232	2320
7322	LUWU UTARA	732211	BAEBUNTA	7322112008	MARIO	263	404	249	230	2371
7322	LUWU UTARA	732211	BAEBUNTA	7322112009	SASSA	331	583	270	246	2776
7322	LUWU UTARA	732211	BAEBUNTA	7322112010	KARIANGO	121	144	69	71	691
7322	LUWU UTARA	732211	BAEBUNTA	7322112011	MELI	191	284	127	123	1175
7322	LUWU UTARA	732211	BAEBUNTA	7322112012	BERINGIN	192	351	204	189	1876
7322	LUWU UTARA	732211	BAEBUNTA	7322112013	PALANDANG	65	115	58	62	561
7322	LUWU UTARA	732211	BAEBUNTA	7322112014		148	211	96	102	873
7322	LUWU UTARA	732211	BAEBUNTA	7322112015	BUMI HARAPAN	139	219	103	90	977
7322	LUWU UTARA	732211	BAEBUNTA	7322112016	LAWEWE	120	225	121	115	1048
7322	LUWU UTARA	732211	BAEBUNTA	7322112017	PERS. MUKTI JAYA	109	147	71	56	878
7322	LUWU UTARA	732211	BAEBUNTA	7322112018	PERS. MUKTI TAMA	150	256	153	124	1155
7322	LUWU UTARA	732211	BAEBUNTA	7322112019	PERS. POLEWALI	67	114	58	55	594
7322	LUWU UTARA	732211	BAEBUNTA	7322112020	MEKAR SARI JAYA	49	76	46	29	478
7322	LUWU UTARA	732212	BURAU	7322122001	LAUWO	1	0	0	0	0
7322	LUWU UTARA	732212	BURAU	7322122002	LAGEGO	0	0	0	0	2
7322	LUWU UTARA	732212	BURAU	7322122003	BURAU	7	0	1	2	8
7322	LUWU UTARA	732212	BURAU	7322122007	LARO	0	0	0	0	1
7322	LUWU UTARA	732212	BURAU	7322122008	LEWONU	0	0	0	0	2
7322	LUWU UTARA	732212	BURAU	7322122009	LANOSI	1	0	0	0	1
7322	LUWU UTARA	732212	BURAU	7322122010	BONEPUTE	1	0	0	0	1
7324	LUWU TIMUR	732401	MANGKUTANA	7324012001	MALEKU	239	342	153	172	1926
7324	LUWU TIMUR	732401	MANGKUTANA	7324012002	WONOREJO	481	576	268	260	3412
7324	LUWU TIMUR	732401	MANGKUTANA	7324012003	MARGOLEMBO	421	540	322	313	2941
7324	LUWU TIMUR	732401	MANGKUTANA	7324012004	TEROMU	222	327	157	142	1620
7324	LUWU TIMUR	732401	MANGKUTANA	7324012007	MANGGALA	91	151	64	66	546
7324	LUWU TIMUR	732401	MANGKUTANA	7324012009	KASINTUWU	318	456	242	234	2429
7324	LUWU TIMUR	732401	MANGKUTANA	7324012011	BALAI KEMBANG	176	233	117	122	1270
7324	LUWU TIMUR	732401	MANGKUTANA	7324012013	PANCA KARSA	128	212	84	89	1039
7324	LUWU TIMUR	732401	MANGKUTANA	7324012014		6	1	0	0	7
7324	LUWU TIMUR	732401	MANGKUTANA	7324012016		1	0	0	0	2
7324	LUWU TIMUR	732402	NUHA	7324021007		12	2	1	2	34
7324	LUWU TIMUR	732402	NUHA	7324022001	NUHA	55	61	48	26	363
7324	LUWU TIMUR	732402	NUHA	7324022003	NIKKEL	750	829	346	273	4038
7324	LUWU TIMUR	732402	NUHA	7324022005	MATANO	156	255	130	105	1036
7324	LUWU TIMUR	732402	NUHA	7324022007	MAGANI	795	745	335	253	4516
7324	LUWU TIMUR	732402	NUHA	7324022009	SOROAKO	876	1039	428	335	4643
7324	LUWU TIMUR	732403	TOWUTI	7324032001	LOEHA	116	142	70	59	556
7324	LUWU TIMUR	732403	TOWUTI	7324032002	MAHALONA	506	763	336	254	2775
7324	LUWU TIMUR	732403	TOWUTI	7324032003	TIMAMPU	317	393	157	124	1565
7324	LUWU TIMUR	732403	TOWUTI	7324032004	WAWONDULA	579	669	272	229	3104
7324	LUWU TIMUR	732403	TOWUTI	7324032005	LANGKEA RAYA	421	465	220	199	2306
7324	LUWU TIMUR	732403	TOWUTI	7324032006	TOKALIMBO	70	89	48	32	404
7324	LUWU TIMUR	732403	TOWUTI	7324032007	BARUGA	280	254	112	105	1615
7324	LUWU TIMUR	732403	TOWUTI	7324032008	PEKALOA	316	424	200	151	1564
7324	LUWU TIMUR	732403	TOWUTI	7324032009	LIOKA	218	220	110	102	1244
7324	LUWU TIMUR	732403	TOWUTI	7324032010	ASULI	506	618	267	218	2550
7324	LUWU TIMUR	732403	TOWUTI	7324032011	BANTILANG	180	233	123	99	1077
7324	LUWU TIMUR	732403	TOWUTI	7324032012		103	117	47	42	358
